,created_at,Methane,Ethanol,Humidity,Temperature,Quality
934,2022-07-01T11:49:28+00:00,192,144,84,33.0,7.869656598
935,2022-07-01T11:49:45+00:00,192,136,84,33.0,7.877115539
936,2022-07-01T11:50:02+00:00,192,144,84,33.0,7.901693738
937,2022-07-01T11:50:19+00:00,190,144,84,33.0,7.916266096
938,2022-07-01T11:50:36+00:00,192,137,84,33.0,7.891901861
939,2022-07-01T11:50:54+00:00,192,138,84,33.1,7.887122754
940,2022-07-01T11:51:11+00:00,192,146,84,33.0,7.894363731
941,2022-07-01T11:51:28+00:00,192,146,83,33.0,7.891859006
942,2022-07-01T11:51:45+00:00,192,139,84,32.8,7.874715317
943,2022-07-01T11:52:02+00:00,192,138,83,33.0,7.896731042
944,2022-07-01T11:52:19+00:00,192,145,83,33.0,7.916008321
945,2022-07-01T11:52:36+00:00,192,137,84,33.1,7.920920541
946,2022-07-01T11:52:53+00:00,193,137,84,33.0,7.92586137
947,2022-07-01T11:53:10+00:00,192,137,84,33.0,7.942486586
948,2022-07-01T11:53:27+00:00,191,137,84,33.0,7.940015401
949,2022-07-01T11:53:45+00:00,193,137,84,33.1,7.937634333
950,2022-07-01T11:54:02+00:00,193,137,84,33.1,7.930297272
951,2022-07-01T11:54:19+00:00,192,139,84,33.1,7.925417654
952,2022-07-01T11:54:36+00:00,193,139,84,33.0,7.910737793
953,2022-07-01T11:54:53+00:00,191,139,84,33.0,7.908311326
954,2022-07-01T11:55:10+00:00,197,139,84,33.0,7.908311326
955,2022-07-01T11:55:27+00:00,192,139,84,33.1,7.910789794
956,2022-07-01T11:55:44+00:00,192,139,84,33.1,7.908298617
957,2022-07-01T11:56:01+00:00,192,139,83,33.0,7.925469538
958,2022-07-01T11:56:18+00:00,192,139,84,33.1,7.925469538
959,2022-07-01T11:56:35+00:00,191,138,84,33.0,7.913236555
960,2022-07-01T11:56:53+00:00,192,139,84,33.1,7.905831057
961,2022-07-01T11:57:10+00:00,197,139,84,33.0,7.908327247
962,2022-07-01T11:57:27+00:00,195,139,84,33.1,7.900863835
963,2022-07-01T11:57:44+00:00,191,139,84,33.0,7.889007201
964,2022-07-01T11:58:01+00:00,195,137,84,33.0,7.906234468
965,2022-07-01T11:58:18+00:00,191,145,84,33.0,7.911138371
966,2022-07-01T11:58:35+00:00,192,137,84,33.1,7.908620118
967,2022-07-01T11:58:52+00:00,194,138,84,33.0,7.91354464
968,2022-07-01T11:59:09+00:00,193,138,84,33.1,7.92778898
969,2022-07-01T11:59:26+00:00,192,138,84,33.1,7.913059867
970,2022-07-01T11:59:43+00:00,192,138,84,32.9,7.896436534
971,2022-07-01T12:00:00+00:00,197,138,84,33.1,7.881882941
972,2022-07-01T12:00:18+00:00,193,146,84,33.1,7.872046196
973,2022-07-01T12:00:35+00:00,193,144,84,33.1,7.842550831
974,2022-07-01T12:00:52+00:00,197,137,84,33.0,7.849957398
975,2022-07-01T12:01:09+00:00,198,144,84,33.1,7.854537718
976,2022-07-01T12:01:26+00:00,193,139,84,33.0,7.864174935
977,2022-07-01T12:01:43+00:00,198,139,84,33.0,7.866687322
978,2022-07-01T12:02:00+00:00,193,140,84,33.0,7.891059865
979,2022-07-01T12:02:17+00:00,193,140,84,32.5,7.888620011
980,2022-07-01T12:02:34+00:00,193,139,84,32.5,7.881825178
981,2022-07-01T12:02:52+00:00,193,140,84,33.1,7.884301408
982,2022-07-01T12:03:09+00:00,192,148,84,33.1,7.884301408
983,2022-07-01T12:03:26+00:00,192,140,84,33.5,7.864892869
984,2022-07-01T12:03:43+00:00,193,140,84,33.1,7.84779654
985,2022-07-01T12:04:00+00:00,193,147,83,33.0,7.869744632
986,2022-07-01T12:04:17+00:00,193,147,84,33.0,7.837975372
987,2022-07-01T12:04:34+00:00,191,140,84,33.0,7.840493496
988,2022-07-01T12:04:51+00:00,198,147,84,33.1,7.857543323
989,2022-07-01T12:05:08+00:00,193,139,84,33.0,7.864589302
990,2022-07-01T12:05:25+00:00,193,140,84,33.1,7.864544151
991,2022-07-01T12:05:42+00:00,197,140,84,33.1,7.896024674
992,2022-07-01T12:06:00+00:00,192,139,84,33.1,7.888633785
993,2022-07-01T12:06:17+00:00,192,140,84,33.0,7.891124845
994,2022-07-01T12:06:34+00:00,196,139,83,33.1,7.903418939
995,2022-07-01T12:06:51+00:00,192,140,83,33.3,7.898497067
996,2022-07-01T12:07:08+00:00,192,140,84,33.2,7.900940342
997,2022-07-01T12:07:25+00:00,193,140,84,33.0,7.879329506
998,2022-07-01T12:07:42+00:00,192,139,84,32.9,7.879312241
999,2022-07-01T12:07:59+00:00,197,147,84,33.1,7.869427725
1000,2022-07-01T12:08:16+00:00,193,139,84,33.2,7.0
1001,2022-07-01T12:08:33+00:00,196,140,84,33.1,7.0
1002,2022-07-01T12:08:50+00:00,191,147,84,33.0,7.0
1003,2022-07-01T12:09:08+00:00,192,140,84,33.2,7.0
1004,2022-07-01T12:09:25+00:00,196,140,84,33.1,7.0
1005,2022-07-01T12:09:42+00:00,193,140,84,33.0,7.0
1006,2022-07-01T12:09:59+00:00,192,147,84,33.2,7.0
1007,2022-07-01T12:10:16+00:00,192,139,84,33.2,7.0
1008,2022-07-01T12:10:33+00:00,192,140,84,33.2,7.0
1009,2022-07-01T12:10:50+00:00,198,140,84,33.2,7.0
1010,2022-07-01T12:11:07+00:00,193,140,84,33.2,7.0
1011,2022-07-01T12:11:24+00:00,192,147,84,33.2,7.0
1012,2022-07-01T12:11:41+00:00,192,140,84,33.2,7.0
1013,2022-07-01T12:11:58+00:00,192,147,83,33.2,7.0
1014,2022-07-01T12:12:16+00:00,192,139,84,33.2,7.0
1015,2022-07-01T12:12:33+00:00,192,140,84,33.2,7.0
1016,2022-07-01T12:12:50+00:00,192,146,84,33.1,7.0
1017,2022-07-01T12:13:07+00:00,197,140,85,33.0,7.0
1018,2022-07-01T12:13:24+00:00,192,140,84,33.2,7.0
1019,2022-07-01T12:13:41+00:00,198,140,85,33.2,7.0
1020,2022-07-01T12:13:58+00:00,196,140,84,33.2,7.0
1021,2022-07-01T12:14:15+00:00,192,147,84,33.2,7.0
1022,2022-07-01T12:14:32+00:00,192,140,84,33.1,7.0
1023,2022-07-01T12:14:49+00:00,192,140,84,33.0,7.0
1024,2022-07-01T12:15:07+00:00,192,140,84,33.2,7.0
1025,2022-07-01T12:15:24+00:00,193,140,84,33.1,7.0
1026,2022-07-01T12:15:41+00:00,194,140,84,33.2,7.0
1027,2022-07-01T12:15:58+00:00,193,140,85,33.2,7.0
1028,2022-07-01T12:16:15+00:00,192,141,85,33.2,7.0
1029,2022-07-01T12:16:32+00:00,192,147,85,33.1,7.0
1030,2022-07-01T12:16:49+00:00,192,140,85,33.1,7.0
1031,2022-07-01T12:17:06+00:00,193,148,85,33.1,7.0
1032,2022-07-01T12:17:23+00:00,196,147,85,33.2,7.0
1033,2022-07-01T12:17:40+00:00,193,140,85,33.1,7.0
1034,2022-07-01T12:17:57+00:00,193,140,85,33.2,7.0
1035,2022-07-01T12:18:14+00:00,192,140,85,33.1,7.0
1036,2022-07-01T12:18:31+00:00,192,140,85,33.2,7.0
1037,2022-07-01T12:18:49+00:00,192,141,85,33.2,7.0
1038,2022-07-01T12:19:06+00:00,193,140,85,33.0,7.0
1039,2022-07-01T12:19:23+00:00,193,141,85,33.2,7.0
1040,2022-07-01T12:19:40+00:00,196,140,85,33.1,7.0
1041,2022-07-01T12:19:57+00:00,197,140,85,33.2,7.0
1042,2022-07-01T12:20:14+00:00,193,140,85,33.2,7.0
1043,2022-07-01T12:20:31+00:00,196,141,85,33.1,7.0
1044,2022-07-01T12:20:48+00:00,196,148,85,33.2,7.0
1045,2022-07-01T12:21:05+00:00,192,141,85,33.0,7.0
1046,2022-07-01T12:21:23+00:00,193,141,85,32.6,7.0
1047,2022-07-01T12:21:40+00:00,192,140,85,33.2,7.0
1048,2022-07-01T12:21:57+00:00,193,140,85,33.2,7.0
1049,2022-07-01T12:22:14+00:00,192,140,85,33.2,7.0
1050,2022-07-01T12:22:31+00:00,193,141,85,33.2,7.0
1051,2022-07-01T12:22:48+00:00,196,141,85,33.0,7.0
1052,2022-07-01T12:23:05+00:00,192,147,85,33.0,7.0
1053,2022-07-01T12:23:22+00:00,193,148,85,33.2,7.0
1054,2022-07-01T12:23:39+00:00,193,140,85,33.1,7.0
1055,2022-07-01T12:23:56+00:00,192,147,85,33.2,7.0
1056,2022-07-01T12:24:14+00:00,192,146,85,33.2,7.0
1057,2022-07-01T12:24:31+00:00,192,139,85,33.1,7.0
1058,2022-07-01T12:24:48+00:00,193,139,85,33.2,7.0
1059,2022-07-01T12:25:05+00:00,196,139,85,33.2,7.0
1060,2022-07-01T12:25:22+00:00,196,139,84,33.2,7.0
1061,2022-07-01T12:25:39+00:00,192,139,85,33.2,7.0
1062,2022-07-01T12:25:56+00:00,191,139,85,33.2,7.0
1063,2022-07-01T12:26:13+00:00,193,147,85,33.1,7.0
1064,2022-07-01T12:26:30+00:00,191,139,85,33.2,7.0
1065,2022-07-01T12:26:47+00:00,192,139,85,33.2,7.0
1066,2022-07-01T12:27:04+00:00,197,139,85,33.1,7.0
1067,2022-07-01T12:27:22+00:00,193,139,85,33.2,7.0
1068,2022-07-01T12:27:39+00:00,192,139,85,33.2,7.0
1069,2022-07-01T12:27:56+00:00,193,140,85,33.2,7.0
1070,2022-07-01T12:28:13+00:00,193,140,85,33.2,7.0
1071,2022-07-01T12:28:30+00:00,193,147,85,33.2,7.0
1072,2022-07-01T12:28:47+00:00,196,146,85,33.2,7.0
1073,2022-07-01T12:29:04+00:00,196,139,85,33.2,7.0
1074,2022-07-01T12:29:21+00:00,199,139,85,33.2,7.0
1075,2022-07-01T12:29:38+00:00,192,140,85,33.2,7.0
1076,2022-07-01T12:29:55+00:00,194,140,85,33.2,7.0
1077,2022-07-01T12:30:12+00:00,193,140,85,33.2,7.0
1078,2022-07-01T12:30:30+00:00,194,148,85,33.2,7.0
1079,2022-07-01T12:30:47+00:00,194,139,85,33.2,7.0
1080,2022-07-01T12:31:04+00:00,193,140,85,32.2,7.0
1081,2022-07-01T12:31:21+00:00,192,140,85,33.2,7.0
1082,2022-07-01T12:31:38+00:00,194,140,85,33.2,7.0
1083,2022-07-01T12:31:55+00:00,192,140,85,33.2,7.0
1084,2022-07-01T12:32:12+00:00,194,147,85,33.2,7.0
1085,2022-07-01T12:32:29+00:00,192,146,85,33.2,7.0
1086,2022-07-01T12:32:46+00:00,199,149,85,33.2,7.0
1087,2022-07-01T12:33:03+00:00,193,141,85,33.1,7.0
1088,2022-07-01T12:33:21+00:00,193,142,85,33.2,7.0
1089,2022-07-01T12:33:38+00:00,194,141,85,33.2,7.0
1090,2022-07-01T12:33:55+00:00,194,142,85,33.2,7.0
1091,2022-07-01T12:34:12+00:00,198,142,85,33.2,7.0
1092,2022-07-01T12:34:29+00:00,194,141,85,33.1,7.0
1093,2022-07-01T12:34:46+00:00,199,142,85,33.2,7.0
1094,2022-07-01T12:35:03+00:00,193,142,84,33.2,7.0
1095,2022-07-01T12:35:20+00:00,193,141,85,33.2,7.0
1096,2022-07-01T12:35:37+00:00,192,141,85,33.2,7.0
1097,2022-07-01T12:35:54+00:00,193,141,85,33.2,7.0
1098,2022-07-01T12:36:11+00:00,193,149,85,32.7,7.0
1099,2022-07-01T12:36:29+00:00,194,142,85,33.2,7.0
1100,2022-07-01T12:36:46+00:00,193,142,85,33.2,7.0
1101,2022-07-01T12:37:03+00:00,192,141,85,33.2,7.0
1102,2022-07-01T12:37:20+00:00,194,142,85,33.2,7.0
1103,2022-07-01T12:37:37+00:00,193,149,85,33.2,7.0
1104,2022-07-01T12:37:54+00:00,197,141,85,33.2,7.0
1105,2022-07-01T12:38:11+00:00,193,149,85,33.2,7.0
1106,2022-07-01T12:38:28+00:00,197,141,85,33.2,7.0
1107,2022-07-01T12:38:45+00:00,197,142,85,33.1,7.0
1108,2022-07-01T12:39:02+00:00,199,141,85,33.2,7.0
1109,2022-07-01T12:39:19+00:00,193,141,85,33.2,7.0
1110,2022-07-01T12:39:37+00:00,193,141,85,33.2,7.0
1111,2022-07-01T12:39:54+00:00,193,142,84,33.2,7.0
1112,2022-07-01T12:40:11+00:00,198,142,85,33.2,7.0
1113,2022-07-01T12:40:28+00:00,193,142,85,33.2,7.0
1114,2022-07-01T12:40:45+00:00,192,142,85,33.2,7.0
1115,2022-07-01T12:41:02+00:00,192,142,85,33.2,7.0
1116,2022-07-01T12:41:19+00:00,198,149,85,33.2,7.0
1117,2022-07-01T12:41:36+00:00,193,142,85,33.2,7.78641979
1118,2022-07-01T12:41:53+00:00,198,149,85,33.2,7.754236459
1119,2022-07-01T12:42:10+00:00,198,149,85,33.2,7.786420477
1120,2022-07-01T12:42:27+00:00,198,149,85,33.2,7.788933809
1121,2022-07-01T12:42:44+00:00,193,141,85,33.2,7.0
1122,2022-07-01T12:43:02+00:00,193,141,85,33.2,7.0
1123,2022-07-01T12:43:19+00:00,194,141,85,33.2,7.0
1124,2022-07-01T12:43:36+00:00,194,150,85,33.2,7.0
1125,2022-07-01T12:43:53+00:00,193,141,85,33.2,7.0
1126,2022-07-01T12:44:10+00:00,198,141,85,33.2,7.0
1127,2022-07-01T12:44:27+00:00,195,142,85,33.2,7.0
1128,2022-07-01T12:44:44+00:00,193,150,85,33.1,7.0
1129,2022-07-01T12:45:01+00:00,193,142,85,33.1,7.0
1130,2022-07-01T12:45:18+00:00,193,150,85,33.1,7.796345735
1131,2022-07-01T12:45:35+00:00,193,150,85,33.1,7.0
1132,2022-07-01T12:45:52+00:00,193,149,85,33.1,7.0
1133,2022-07-01T12:46:10+00:00,193,143,85,33.2,7.0
1134,2022-07-01T12:46:27+00:00,193,142,85,33.2,7.0
1135,2022-07-01T12:46:44+00:00,194,143,85,33.2,7.0
1136,2022-07-01T12:47:01+00:00,193,142,85,33.1,7.0
1137,2022-07-01T12:47:25+00:00,194,141,85,33.0,7.0
1138,2022-07-01T12:47:52+00:00,194,150,85,33.1,7.0
1139,2022-07-01T12:48:09+00:00,194,143,85,33.0,7.0
1140,2022-07-01T12:48:26+00:00,193,142,85,33.1,7.0
1141,2022-07-01T12:48:43+00:00,194,142,85,33.1,7.0
1142,2022-07-01T12:49:01+00:00,199,142,85,33.1,7.0
1143,2022-07-01T12:49:18+00:00,199,142,85,33.0,7.0
1144,2022-07-01T12:49:35+00:00,193,141,85,33.6,7.0
1145,2022-07-01T12:49:52+00:00,194,142,85,33.0,7.0
1146,2022-07-01T12:50:09+00:00,199,142,85,33.0,7.0
1147,2022-07-01T12:50:26+00:00,195,143,85,33.0,7.0
1148,2022-07-01T12:50:43+00:00,195,143,86,33.1,7.0
1149,2022-07-01T12:51:00+00:00,195,143,85,33.1,7.0
1150,2022-07-01T12:51:17+00:00,195,144,85,33.0,7.0
1151,2022-07-01T12:51:34+00:00,199,144,86,33.0,7.0
1152,2022-07-01T12:51:51+00:00,198,144,86,33.0,7.776041555
1153,2022-07-01T12:52:09+00:00,198,143,86,33.1,7.739412008
1154,2022-07-01T12:52:26+00:00,198,151,86,33.0,7.744381435
1155,2022-07-01T12:52:43+00:00,203,151,86,33.0,7.729640171
1156,2022-07-01T12:53:00+00:00,198,143,86,33.0,7.712606028
1157,2022-07-01T12:53:17+00:00,204,144,86,33.0,7.734648142
1158,2022-07-01T12:53:34+00:00,197,151,86,33.0,7.763815684
1159,2022-07-01T12:53:51+00:00,197,143,86,33.0,7.749055081
1160,2022-07-01T12:54:08+00:00,198,144,86,33.1,7.763767188
1161,2022-07-01T12:54:25+00:00,203,144,86,33.0,7.751274761
1162,2022-07-01T12:54:43+00:00,198,144,86,33.0,7.721810072
1163,2022-07-01T12:55:00+00:00,204,149,86,33.0,7.70710474
1164,2022-07-01T12:55:17+00:00,203,149,86,33.0,7.704718939
1165,2022-07-01T12:55:34+00:00,199,149,86,33.0,7.658372347
1166,2022-07-01T12:55:51+00:00,199,149,86,33.0,7.673228665
1167,2022-07-01T12:56:08+00:00,204,157,86,33.0,7.666255776
1168,2022-07-01T12:56:25+00:00,198,149,86,33.0,7.656409757
1169,2022-07-01T12:56:42+00:00,198,157,86,33.0,7.66140165
1170,2022-07-01T12:56:59+00:00,203,149,86,33.0,7.695434099
1171,2022-07-01T12:57:16+00:00,198,148,86,33.0,7.676275618
1172,2022-07-01T12:57:33+00:00,198,149,86,33.0,7.680862833
1173,2022-07-01T12:57:50+00:00,197,158,86,33.0,7.676346692
1174,2022-07-01T12:58:08+00:00,204,149,86,33.0,7.649445301
1175,2022-07-01T12:58:25+00:00,197,157,86,33.0,7.649445301
1176,2022-07-01T12:58:42+00:00,199,158,86,33.0,7.668875872
1177,2022-07-01T12:58:59+00:00,198,149,86,33.0,7.664101604
1178,2022-07-01T12:59:16+00:00,198,149,86,33.0,7.669014847
1179,2022-07-01T12:59:33+00:00,197,158,86,33.0,7.693170062
1180,2022-07-01T12:59:50+00:00,204,148,86,33.0,7.676346692
1181,2022-07-01T13:00:07+00:00,198,149,86,32.9,7.678842895
1182,2022-07-01T13:00:24+00:00,197,157,86,33.0,7.685665815
1183,2022-07-01T13:00:41+00:00,198,148,86,33.0,7.697914145
1184,2022-07-01T13:00:59+00:00,203,149,86,33.0,7.681139016
1185,2022-07-01T13:01:16+00:00,199,148,86,33.0,7.702869186
1186,2022-07-01T13:01:33+00:00,197,157,86,33.0,7.702869186
1187,2022-07-01T13:01:50+00:00,197,148,86,33.0,7.705330299
1188,2022-07-01T13:02:07+00:00,198,148,86,33.0,7.707806163
1189,2022-07-01T13:02:24+00:00,203,148,86,33.0,7.724301438
1190,2022-07-01T13:02:41+00:00,198,148,86,33.0,7.695536849
1191,2022-07-01T13:02:58+00:00,199,148,86,32.9,7.693072804
1192,2022-07-01T13:03:15+00:00,199,158,86,32.9,7.707829285
1193,2022-07-01T13:03:32+00:00,198,149,85,32.9,7.695534373
1194,2022-07-01T13:03:49+00:00,197,148,86,33.0,7.698012802
1195,2022-07-01T13:04:07+00:00,202,149,86,33.0,7.709614248
1196,2022-07-01T13:04:24+00:00,198,148,86,33.0,7.709566068
1197,2022-07-01T13:04:41+00:00,203,149,86,32.9,7.69224978
1198,2022-07-01T13:04:58+00:00,199,148,86,33.0,7.692227307
1199,2022-07-01T13:05:15+00:00,204,148,86,33.0,7.65828508
1200,2022-07-01T13:05:32+00:00,203,148,86,33.0,7.670737895
1201,2022-07-01T13:05:49+00:00,203,157,85,33.0,7.670781133
1202,2022-07-01T13:06:06+00:00,198,149,86,33.0,7.675680551
1203,2022-07-01T13:06:23+00:00,198,149,86,33.0,7.675680551
1204,2022-07-01T13:06:41+00:00,202,148,86,33.0,7.712054104
1205,2022-07-01T13:06:58+00:00,203,148,85,33.0,7.716988691
1206,2022-07-01T13:07:15+00:00,197,148,86,33.0,7.700455807
1207,2022-07-01T13:08:06+00:00,197,148,86,32.9,7.707865728
1208,2022-07-01T13:08:23+00:00,197,157,86,33.0,7.72006803
1209,2022-07-01T13:08:40+00:00,197,150,86,33.0,7.695919674
1210,2022-07-01T13:08:58+00:00,197,149,86,33.0,7.695919674
1211,2022-07-01T13:09:32+00:00,197,158,86,32.9,7.715258837
1212,2022-07-01T13:09:56+00:00,197,148,86,33.0,7.68615418
1213,2022-07-01T13:10:24+00:00,197,149,86,33.0,7.686169539
1214,2022-07-01T13:10:40+00:00,202,157,86,33.0,7.707771293
1215,2022-07-01T13:10:57+00:00,198,148,85,33.0,7.685921649
1216,2022-07-01T13:11:14+00:00,198,148,87,33.0,7.671370273
1217,2022-07-01T13:11:31+00:00,198,156,87,33.0,7.705562698
1218,2022-07-01T13:11:48+00:00,196,156,87,33.0,7.708056204
1219,2022-07-01T13:12:05+00:00,198,147,86,33.0,7.698257525
1220,2022-07-01T13:12:22+00:00,198,147,87,33.0,7.710149757
1221,2022-07-01T13:12:39+00:00,202,148,87,33.0,7.729128053
1222,2022-07-01T13:12:56+00:00,202,147,87,33.0,7.729128053
1223,2022-07-01T13:13:14+00:00,197,147,87,33.0,7.726691419
1224,2022-07-01T13:13:31+00:00,198,147,87,33.0,7.729128053
1225,2022-07-01T13:13:48+00:00,198,148,87,32.9,7.702775116
1226,2022-07-01T13:14:05+00:00,202,147,87,33.0,7.700310545
1227,2022-07-01T13:14:22+00:00,204,156,87,33.1,7.695352241
1228,2022-07-01T13:14:39+00:00,197,148,87,33.2,7.695352241
1229,2022-07-01T13:14:56+00:00,199,148,87,33.0,7.687977984
1230,2022-07-01T13:15:13+00:00,198,148,87,33.0,7.721867969
1231,2022-07-01T13:15:30+00:00,203,149,87,33.0,7.721867969
1232,2022-07-01T13:15:48+00:00,198,148,87,33.0,7.705197434
1233,2022-07-01T13:16:05+00:00,197,148,86,33.0,7.683493041
1234,2022-07-01T13:16:22+00:00,198,156,87,33.0,7.698216726
1235,2022-07-01T13:16:39+00:00,198,157,87,33.0,7.700692893
1236,2022-07-01T13:16:56+00:00,198,148,87,33.0,7.67868045
1237,2022-07-01T13:17:13+00:00,197,148,87,33.1,7.673918058
1238,2022-07-01T13:17:48+00:00,198,156,87,33.0,7.695867587
1239,2022-07-01T13:18:21+00:00,198,158,87,33.0,7.69337789
1240,2022-07-01T13:18:38+00:00,198,148,87,33.0,7.688406152
1241,2022-07-01T13:18:56+00:00,198,149,87,33.2,7.68615196
1242,2022-07-01T13:19:13+00:00,198,149,87,33.1,7.693170062
1243,2022-07-01T13:19:30+00:00,197,158,87,33.0,7.690696042
1244,2022-07-01T13:19:47+00:00,204,149,87,33.1,7.675955627
1245,2022-07-01T13:20:04+00:00,198,149,87,33.0,7.675955627
1246,2022-07-01T13:20:21+00:00,204,149,87,33.2,7.68742706
1247,2022-07-01T13:20:38+00:00,198,149,87,33.1,7.704682743
1248,2022-07-01T13:20:55+00:00,202,148,87,33.2,7.68987013
1249,2022-07-01T13:21:12+00:00,198,148,87,33.2,7.704682743
1250,2022-07-01T13:21:29+00:00,204,149,87,33.2,7.694769502
1251,2022-07-01T13:21:47+00:00,198,149,87,33.2,7.704742513
1252,2022-07-01T13:22:04+00:00,202,149,87,33.2,7.702296218
1253,2022-07-01T13:22:21+00:00,197,149,87,33.0,7.717009034
1254,2022-07-01T13:22:38+00:00,198,149,87,33.2,7.697882309
1255,2022-07-01T13:22:55+00:00,198,149,87,33.2,7.695453701
1256,2022-07-01T13:23:12+00:00,198,157,86,33.2,7.671285317
1257,2022-07-01T13:23:29+00:00,203,149,86,33.2,7.661477024
1258,2022-07-01T13:23:46+00:00,198,158,86,33.2,7.65899407
1259,2022-07-01T13:24:03+00:00,203,148,86,33.2,7.665965512
1260,2022-07-01T13:24:20+00:00,198,150,86,33.2,7.663872137
1261,2022-07-01T13:24:37+00:00,203,149,87,33.2,7.690534433
1262,2022-07-01T13:24:55+00:00,197,156,87,33.2,7.683388221
1263,2022-07-01T13:25:12+00:00,196,149,87,33.2,7.685865442
1264,2022-07-01T13:25:29+00:00,198,156,86,33.2,7.70303071
1265,2022-07-01T13:25:46+00:00,198,149,86,33.2,7.717485939
1266,2022-07-01T13:26:03+00:00,196,149,86,33.2,7.715002404
1267,2022-07-01T13:26:20+00:00,198,149,86,33.2,7.712785933
1268,2022-07-01T13:26:37+00:00,197,149,86,33.2,7.715254748
1269,2022-07-01T13:26:54+00:00,197,158,86,33.2,7.688599122
1270,2022-07-01T13:27:11+00:00,197,149,86,33.2,7.688599122
1271,2022-07-01T13:27:28+00:00,198,158,86,33.2,7.66664914
1272,2022-07-01T13:27:45+00:00,198,149,86,33.2,7.686125406
1273,2022-07-01T13:28:03+00:00,197,158,86,33.2,7.683649239
1274,2022-07-01T13:28:20+00:00,198,149,86,33.1,7.707828656
1275,2022-07-01T13:28:37+00:00,198,149,86,33.2,7.707828656
1276,2022-07-01T13:28:54+00:00,197,149,86,33.2,7.717009034
1277,2022-07-01T13:29:11+00:00,198,149,86,33.2,7.719494828
1278,2022-07-01T13:29:28+00:00,202,149,86,33.2,7.719494828
1279,2022-07-01T13:29:45+00:00,197,149,86,33.2,7.719557041
1280,2022-07-01T13:30:02+00:00,198,149,86,33.2,7.72203786
1281,2022-07-01T13:30:19+00:00,196,150,86,33.2,7.731817372
1282,2022-07-01T13:30:36+00:00,197,149,86,33.2,7.719557041
1283,2022-07-01T13:30:54+00:00,198,149,86,33.2,7.72203786
1284,2022-07-01T13:31:11+00:00,202,149,86,33.2,7.709658325
1285,2022-07-01T13:31:28+00:00,197,149,86,33.2,7.697278245
1286,2022-07-01T13:31:45+00:00,202,149,86,33.2,7.699783643
1287,2022-07-01T13:32:02+00:00,202,149,86,33.2,7.709658325
1288,2022-07-01T13:32:19+00:00,197,149,86,33.2,7.693037138
1289,2022-07-01T13:32:36+00:00,198,149,87,33.2,7.702863828
1290,2022-07-01T13:32:53+00:00,196,157,86,33.2,7.717605235
1291,2022-07-01T13:33:10+00:00,198,149,86,33.2,7.720083833
1292,2022-07-01T13:33:27+00:00,196,149,86,33.2,7.722547751
1293,2022-07-01T13:33:44+00:00,196,149,86,33.2,7.739198322
1294,2022-07-01T13:34:02+00:00,197,149,86,33.2,7.707973008
1295,2022-07-01T13:34:19+00:00,197,149,86,33.3,7.705484776
1296,2022-07-01T13:34:36+00:00,202,158,86,33.2,7.705484776
1297,2022-07-01T13:34:53+00:00,197,149,86,33.2,7.686269758
1298,2022-07-01T13:35:10+00:00,196,149,86,33.2,7.664319776
1299,2022-07-01T13:35:27+00:00,196,158,86,33.2,7.700967781
1300,2022-07-01T13:35:44+00:00,197,158,86,33.2,7.700949631
1301,2022-07-01T13:36:01+00:00,196,149,86,33.2,7.686266079
1302,2022-07-01T13:36:18+00:00,196,150,86,33.2,7.707997763
1303,2022-07-01T13:36:35+00:00,202,149,86,33.2,7.717219248
1304,2022-07-01T13:36:52+00:00,196,149,86,33.2,7.717219248
1305,2022-07-01T13:37:09+00:00,202,149,86,33.2,7.71965276
1306,2022-07-01T13:37:27+00:00,196,149,86,33.2,7.731973421
1307,2022-07-01T13:37:44+00:00,196,149,86,33.2,7.698067998
1308,2022-07-01T13:38:01+00:00,196,150,86,33.2,7.712822171
1309,2022-07-01T13:38:18+00:00,202,157,86,33.2,7.712822171
1310,2022-07-01T13:38:35+00:00,196,149,86,33.2,7.715296519
1311,2022-07-01T13:38:52+00:00,196,149,86,33.2,7.71775126
1312,2022-07-01T13:39:09+00:00,196,148,86,33.2,7.749037532
1313,2022-07-01T13:39:26+00:00,196,149,86,33.2,7.734339656
1314,2022-07-01T13:39:43+00:00,198,148,86,33.2,7.712930044
1315,2022-07-01T13:40:00+00:00,202,149,86,33.2,7.707971155
1316,2022-07-01T13:40:17+00:00,196,158,86,33.2,7.686166564
1317,2022-07-01T13:40:35+00:00,197,149,86,33.3,7.688633503
1318,2022-07-01T13:40:52+00:00,197,157,86,33.3,7.703331526
1319,2022-07-01T13:41:09+00:00,196,149,86,33.2,7.725009256
1320,2022-07-01T13:41:26+00:00,196,149,86,33.2,7.703331526
1321,2022-07-01T13:41:43+00:00,196,149,86,33.2,7.722671031
1322,2022-07-01T13:42:00+00:00,197,158,86,33.2,7.722671031
1323,2022-07-01T13:42:17+00:00,197,149,86,33.2,7.722671031
1324,2022-07-01T13:42:34+00:00,196,149,86,33.3,7.720197314
1325,2022-07-01T13:42:51+00:00,196,149,86,33.2,7.739228753
1326,2022-07-01T13:43:09+00:00,197,149,86,33.3,7.703095223
1327,2022-07-01T13:43:26+00:00,197,150,87,33.3,7.688342059
1328,2022-07-01T13:43:43+00:00,203,158,86,33.3,7.683373302
1329,2022-07-01T13:44:00+00:00,203,148,87,33.3,7.683373302
1330,2022-07-01T13:44:17+00:00,197,150,87,33.3,7.685834236
1331,2022-07-01T13:44:34+00:00,197,149,87,33.3,7.722053433
